# Temperatur, Messreihe #1
# Zeit (s); Temperatur (°C)
34,6000	18,1
34,8000	18,1
35,0000	18,1
35,2000	18,0
35,4000	18,0
35,6000	18,0
35,8000	17,9
36,0000	17,9
36,2000	17,9
36,4000	17,8
36,6000	17,8
36,8000	17,8
37,0000	17,7
37,2000	17,7
37,4000	17,7
37,6000	17,6
37,8000	17,6
38,0000	17,6
38,2000	17,5
38,4000	17,5
38,6000	17,4
38,8000	17,4
39,0000	17,4
39,2000	17,3
39,4000	17,3
39,6000	17,3
39,8000	17,2
40,0000	17,2
40,2000	17,2
40,4000	17,1
40,6000	17,1
40,8000	17,1
41,0000	17,0
41,2000	17,0
41,4000	17,0
41,6000	16,9
41,8000	16,9
42,0000	16,9
42,2000	16,8
42,4000	16,8
42,6000	16,8
42,8000	16,7
43,0000	16,7
43,2000	16,7
43,4000	16,6
43,6000	16,6
43,8000	16,6
44,0000	16,5
44,2000	16,5
44,4000	16,5
44,6000	16,4
44,8000	16,4
45,0000	16,4
45,2000	16,3
45,4000	16,3
45,6000	16,2
45,8000	16,2
46,0000	16,2
46,2000	16,1
46,4000	16,1
46,6000	16,1
46,8000	16,0
47,0000	16,0
47,2000	16,0
47,4000	15,9
47,6000	15,9
47,8000	15,9
48,0000	15,8
48,2000	15,8
48,4000	15,8
48,6000	15,7
48,8000	15,7
49,0000	15,7
49,2000	15,6
49,4000	15,6
49,6000	15,6
49,8000	15,5
50,0000	15,5
50,2000	15,5
50,4000	15,4
50,6000	15,4
50,8000	15,4
51,0000	15,3
51,2000	15,3
51,4000	15,2
51,6000	15,2
51,8000	15,2
52,0000	15,1
52,2000	15,1
52,4000	15,1
52,6000	15,0
52,8000	15,0
53,0000	15,0
53,2000	14,9
53,4000	14,9
53,6000	14,9
53,8000	14,8
54,0000	14,8
54,2000	14,8
54,4000	14,7
54,6000	14,7
54,8000	14,7
55,0000	14,7
55,2000	14,6
55,4000	14,6
55,6000	14,6
55,8000	14,5
56,0000	14,5
56,2000	14,5
56,4000	14,4
56,6000	14,4
56,8000	14,4
57,0000	14,3
57,2000	14,3
57,4000	14,3
57,6000	14,2
57,8000	14,2
58,0000	14,2
58,2000	14,1
58,4000	14,1
58,6000	14,1
58,8000	14,0
59,0000	14,0
59,2000	14,0
59,4000	13,9
59,6000	13,9
59,8000	13,9
60,0000	13,8
60,2000	13,8
60,4000	13,8
60,6000	13,7
60,8000	13,7
61,0000	13,7
61,2000	13,6
61,4000	13,6
61,6000	13,6
61,8000	13,6
62,0000	13,5
62,2000	13,5
62,4000	13,5
62,6000	13,4
62,8000	13,4
63,0000	13,4
63,2000	13,3
63,4000	13,3
63,6000	13,3
63,8000	13,2
64,0000	13,2
64,2000	13,2
64,4000	13,1
64,6000	13,1
64,8000	13,1
65,0000	13,0
65,2000	13,0
65,4000	13,0
65,6000	13,0
65,8000	12,9
66,0000	12,9
66,2000	12,9
66,4000	12,8
66,6000	12,8
66,8000	12,8
67,0000	12,7
67,2000	12,7
67,4000	12,7
67,6000	12,6
67,8000	12,6
68,0000	12,6
68,2000	12,5
68,4000	12,5
68,6000	12,5
68,8000	12,4
69,0000	12,4
69,2000	12,4
69,4000	12,4
69,6000	12,3
69,8000	12,3
70,0000	12,3
70,2000	12,2
70,4000	12,2
70,6000	12,2
70,8000	12,1
71,0000	12,1
71,2000	12,1
71,4000	12,1
71,6000	12,0
71,8000	12,0
72,0000	12,0
72,2000	11,9
72,4000	11,9
72,6000	11,9
72,8000	11,8
73,0000	11,8
73,2000	11,8
73,4000	11,7
73,6000	11,7
73,8000	11,7
74,0000	11,6
74,2000	11,6
74,4000	11,6
74,6000	11,6
74,8000	11,5
75,0000	11,5
75,2000	11,5
75,4000	11,4
75,6000	11,4
75,8000	11,4
76,0000	11,3
76,2000	11,3
76,4000	11,3
76,6000	11,2
76,8000	11,2
77,0000	11,2
77,2000	11,1
77,4000	11,1
77,6000	11,1
77,8000	11,0
78,0000	11,0
78,2000	11,0
78,4000	11,0
78,6000	10,9
78,8000	10,9
79,0000	10,9
79,2000	10,8
79,4000	10,8
79,6000	10,8
79,8000	10,7
80,0000	10,7
80,2000	10,7
80,4000	10,6
80,6000	10,6
80,8000	10,6
81,0000	10,6
81,2000	10,5
81,4000	10,5
81,6000	10,5
81,8000	10,4
82,0000	10,4
82,2000	10,4
82,4000	10,3
82,6000	10,3
82,8000	10,3
83,0000	10,3
83,2000	10,2
83,4000	10,2
83,6000	10,2
83,8000	10,1
84,0000	10,1
84,2000	10,1
84,4000	10,1
84,6000	10,0
84,8000	10,0
85,0000	10,0
85,2000	9,9
85,4000	9,9
85,6000	9,9
85,8000	9,9
86,0000	9,8
86,2000	9,8
86,4000	9,8
86,6000	9,7
86,8000	9,7
87,0000	9,7
87,2000	9,7
87,4000	9,6
87,6000	9,6
87,8000	9,6
88,0000	9,5
88,2000	9,5
88,4000	9,5
88,6000	9,5
88,8000	9,4
89,0000	9,4
89,2000	9,4
89,4000	9,3
89,6000	9,3
89,8000	9,3
90,0000	9,3
90,2000	9,2
90,4000	9,2
90,6000	9,2
90,8000	9,2
91,0000	9,1
91,2000	9,1
91,4000	9,1
91,6000	9,0
91,8000	9,0
92,0000	9,0
92,2000	9,0
92,4000	8,9
92,6000	8,9
92,8000	8,9
93,0000	8,9
93,2000	8,8
93,4000	8,8
93,6000	8,8
93,8000	8,7
94,0000	8,7
94,2000	8,7
94,4000	8,7
94,6000	8,6
94,8000	8,6
95,0000	8,6
95,2000	8,6
95,4000	8,5
95,6000	8,5
95,8000	8,5
96,0000	8,4
96,2000	8,4
96,4000	8,4
96,6000	8,4
96,8000	8,3
97,0000	8,3
97,2000	8,3
97,4000	8,3
97,6000	8,2
97,8000	8,2
98,0000	8,2
98,2000	8,2
98,4000	8,1
98,6000	8,1
98,8000	8,1
99,0000	8,1
99,2000	8,0
99,4000	8,0
99,6000	8,0
99,8000	8,0
100,0000	7,9
100,2000	7,9
100,4000	7,9
100,6000	7,9
100,8000	7,8
101,0000	7,8
101,2000	7,8
101,4000	7,8
101,6000	7,7
101,8000	7,7
102,0000	7,7
102,2000	7,6
102,4000	7,6
102,6000	7,6
102,8000	7,6
103,0000	7,5
103,2000	7,5
103,4000	7,5
103,6000	7,4
103,8000	7,4
104,0000	7,4
104,2000	7,4
104,4000	7,3
104,6000	7,3
104,8000	7,3
105,0000	7,2
105,2000	7,2
105,4000	7,2
105,6000	7,2
105,8000	7,1
106,0000	7,1
106,2000	7,1
106,4000	7,1
106,6000	7,0
106,8000	7,0
107,0000	7,0
107,2000	6,9
107,4000	6,9
107,6000	6,9
107,8000	6,9
108,0000	6,8
108,2000	6,8
108,4000	6,8
108,6000	6,8
108,8000	6,7
109,0000	6,7
109,2000	6,7
109,4000	6,7
109,6000	6,6
109,8000	6,6
110,0000	6,6
110,2000	6,6
110,4000	6,5
110,6000	6,5
110,8000	6,5
111,0000	6,4
111,2000	6,4
111,4000	6,4
111,6000	6,4
111,8000	6,3
112,0000	6,3
112,2000	6,3
112,4000	6,3
112,6000	6,2
112,8000	6,2
113,0000	6,2
113,2000	6,2
113,4000	6,1
113,6000	6,1
113,8000	6,1
114,0000	6,1
114,2000	6,0
114,4000	6,0
114,6000	6,0
114,8000	6,0
115,0000	5,9
115,2000	5,9
115,4000	5,9
115,6000	5,9
115,8000	5,8
116,0000	5,8
116,2000	5,8
116,4000	5,8
116,6000	5,8
116,8000	5,7
117,0000	5,7
117,2000	5,7
117,4000	5,7
117,6000	5,6
117,8000	5,6
118,0000	5,6
118,2000	5,6
118,4000	5,5
118,6000	5,5
118,8000	5,5
119,0000	5,5
119,2000	5,4
119,4000	5,4
119,6000	5,4
119,8000	5,4
120,0000	5,3
120,2000	5,3
120,4000	5,3
120,6000	5,3
120,8000	5,2
121,0000	5,2
121,2000	5,2
121,4000	5,2
121,6000	5,1
121,8000	5,1
122,0000	5,1
122,2000	5,1
122,4000	5,1
122,6000	5,0
122,8000	5,0
123,0000	5,0
123,2000	5,0
123,4000	4,9
123,6000	4,9
123,8000	4,9
124,0000	4,9
124,2000	4,8
124,4000	4,8
124,6000	4,8
124,8000	4,8
125,0000	4,8
125,2000	4,7
125,4000	4,7
125,6000	4,7
125,8000	4,7
126,0000	4,6
126,2000	4,6
126,4000	4,6
126,6000	4,6
126,8000	4,5
127,0000	4,5
127,2000	4,5
127,4000	4,5
127,6000	4,5
127,8000	4,4
128,0000	4,4
128,2000	4,4
128,4000	4,4
128,6000	4,3
128,8000	4,3
129,0000	4,3
129,2000	4,3
129,4000	4,2
129,6000	4,2
129,8000	4,2
130,0000	4,2
130,2000	4,1
130,4000	4,1
130,6000	4,1
130,8000	4,1
131,0000	4,1
131,2000	4,0
131,4000	4,0
131,6000	4,0
131,8000	3,9
132,0000	3,9
132,2000	3,9
132,4000	3,9
132,6000	3,8
132,8000	3,8
133,0000	3,8
133,2000	3,8
133,4000	3,7
133,6000	3,7
133,8000	3,7
134,0000	3,7
134,2000	3,6
134,4000	3,6
134,6000	3,6
134,8000	3,5
135,0000	3,5
135,2000	3,5
135,4000	3,5
135,6000	3,4
135,8000	3,4
136,0000	3,4
136,2000	3,4
136,4000	3,3
136,6000	3,3
136,8000	3,3
137,0000	3,3
137,2000	3,2
137,4000	3,2
137,6000	3,2
137,8000	3,1
138,0000	3,1
138,2000	3,1
138,4000	3,1
138,6000	3,0
138,8000	3,0
139,0000	3,0
139,2000	3,0
139,4000	2,9
139,6000	2,9
139,8000	2,9
140,0000	2,9
140,2000	2,8
140,4000	2,8
140,6000	2,8
140,8000	2,8
141,0000	2,7
141,2000	2,7
141,4000	2,7
141,6000	2,7
141,8000	2,6
142,0000	2,6
142,2000	2,6
142,4000	2,6
142,6000	2,5
142,8000	2,5
143,0000	2,5
143,2000	2,5
143,4000	2,5
143,6000	2,4
143,8000	2,4
144,0000	2,4
144,2000	2,4
144,4000	2,3
144,6000	2,3
144,8000	2,3
145,0000	2,3
145,2000	2,2
145,4000	2,2
145,6000	2,2
145,8000	2,2
146,0000	2,1
146,2000	2,1
146,4000	2,1
146,6000	2,1
146,8000	2,0
147,0000	2,0
147,2000	2,0
147,4000	2,0
147,6000	1,9
147,8000	1,9
148,0000	1,9
148,2000	1,9
148,4000	1,8
148,6000	1,8
148,8000	1,8
149,0000	1,8
149,2000	1,7
149,4000	1,7
149,6000	1,7
149,8000	1,7
150,0000	1,6
150,2000	1,6
150,4000	1,6
150,6000	1,6
150,8000	1,5
151,0000	1,5
151,2000	1,5
151,4000	1,5
151,6000	1,4
151,8000	1,4
152,0000	1,4
152,2000	1,4
152,4000	1,4
152,6000	1,3
152,8000	1,3
153,0000	1,3
153,2000	1,3
153,4000	1,2
153,6000	1,2
153,8000	1,2
154,0000	1,2
154,2000	1,1
154,4000	1,1
154,6000	1,1
154,8000	1,1
155,0000	1,1
155,2000	1,0
155,4000	1,0
155,6000	1,0
155,8000	1,0
156,0000	1,0
156,2000	0,9
156,4000	0,9
156,6000	0,9
156,8000	0,9
157,0000	0,8
157,2000	0,8
157,4000	0,8
157,6000	0,8
157,8000	0,7
158,0000	0,7
158,2000	0,7
158,4000	0,7
158,6000	0,7
158,8000	0,6
159,0000	0,6
159,2000	0,6
159,4000	0,6
159,6000	0,5
159,8000	0,5
160,0000	0,5
160,2000	0,5
160,4000	0,5
160,6000	0,4
160,8000	0,4
161,0000	0,4
161,2000	0,4
161,4000	0,3
161,6000	0,3
161,8000	0,3
162,0000	0,3
162,2000	0,2
162,4000	0,2
162,6000	0,2
162,8000	0,2
163,0000	0,2
163,2000	0,1
163,4000	0,1
163,6000	0,1
163,8000	0,1
164,0000	0,0
164,2000	0,0
164,4000	0,0
164,6000	0,0
164,8000	-0,1
165,0000	-0,1
165,2000	-0,1
165,4000	-0,1
165,6000	-0,1
165,8000	-0,2
166,0000	-0,2
166,2000	-0,2
166,4000	-0,2
166,6000	-0,3
166,8000	-0,3
167,0000	-0,3
167,2000	-0,3
167,4000	-0,4
167,6000	-0,4
167,8000	-0,4
168,0000	-0,4
168,2000	-0,4
168,4000	-0,5
168,6000	-0,5
168,8000	-0,5
169,0000	-0,5
169,2000	-0,6
169,4000	-0,6
169,6000	-0,6
169,8000	-0,6
170,0000	-0,6
170,2000	-0,7
170,4000	-0,7
170,6000	-0,7
170,8000	-0,7
171,0000	-0,7
171,2000	-0,8
171,4000	-0,8
171,6000	-0,8
171,8000	-0,8
172,0000	-0,9
172,2000	-0,9
172,4000	-0,9
172,6000	-0,9
172,8000	-0,9
173,0000	-1,0
173,2000	-1,0
173,4000	-1,0
173,6000	-1,0
173,8000	-1,1
174,0000	-1,1
174,2000	-1,1
174,4000	-1,1
174,6000	-1,1
174,8000	-1,2
175,0000	-1,2
175,2000	-1,2
175,4000	-1,2
175,6000	-1,3
175,8000	-1,3
176,0000	-1,3
176,2000	-1,3
176,4000	-1,3
176,6000	-1,4
176,8000	-1,4
177,0000	-1,4
177,2000	-1,4
177,4000	-1,5
177,6000	-1,5
177,8000	-1,5
178,0000	-1,5
178,2000	-1,5
178,4000	-1,6
178,6000	-1,6
178,8000	-1,6
179,0000	-1,6
179,2000	-1,6
179,4000	-1,7
179,6000	-1,7
179,8000	-1,7
180,0000	-1,7
180,2000	-1,8
180,4000	-1,8
180,6000	-1,8
180,8000	-1,8
181,0000	-1,8
181,2000	-1,8
181,4000	-1,9
181,6000	-1,9
181,8000	-1,9
182,0000	-1,9
182,2000	-1,9
182,4000	-2,0
182,6000	-2,0
182,8000	-2,0
183,0000	-2,0
183,2000	-2,0
183,4000	-2,1
183,6000	-2,1
183,8000	-2,1
184,0000	-2,1
184,2000	-2,1
184,4000	-2,2
184,6000	-2,2
184,8000	-2,2
185,0000	-2,2
185,2000	-2,2
185,4000	-2,2
185,6000	-2,3
185,8000	-2,3
186,0000	-2,3
186,2000	-2,3
186,4000	-2,3
186,6000	-2,4
186,8000	-2,4
187,0000	-2,4
187,2000	-2,4
187,4000	-2,4
187,6000	-2,5
187,8000	-2,5
188,0000	-2,5
188,2000	-2,5
188,4000	-2,5
188,6000	-2,6
188,8000	-2,6
189,0000	-2,6
189,2000	-2,6
189,4000	-2,7
189,6000	-2,7
189,8000	-2,7
190,0000	-2,7
190,2000	-2,7
190,4000	-2,8
190,6000	-2,8
190,8000	-2,8
191,0000	-2,8
191,2000	-2,8
191,4000	-2,9
191,6000	-2,9
191,8000	-2,9
192,0000	-2,9
192,2000	-2,9
192,4000	-3,0
192,6000	-3,0
192,8000	-3,0
193,0000	-3,0
193,2000	-3,1
193,4000	-3,1
193,6000	-3,1
193,8000	-3,1
194,0000	-3,1
194,2000	-3,2
194,4000	-3,2
194,6000	-3,2
194,8000	-3,2
195,0000	-3,2
195,2000	-3,3
195,4000	-3,3
195,6000	-3,3
195,8000	-3,3
196,0000	-3,3
196,2000	-3,4
196,4000	-3,4
196,6000	-3,4
196,8000	-3,4
197,0000	-3,4
197,2000	-3,5
197,4000	-3,5
197,6000	-3,5
197,8000	-3,5
198,0000	-3,5
198,2000	-3,6
198,4000	-3,6
198,6000	-3,6
198,8000	-3,6
199,0000	-3,6
199,2000	-3,7
199,4000	-3,7
199,6000	-3,7
199,8000	-3,7
200,0000	-3,7
200,2000	-3,5
200,4000	-3,1
200,6000	-2,7
200,8000	-2,3
201,0000	-2,0
201,2000	-1,7
201,4000	-1,5
201,6000	-1,3
201,8000	-1,1
202,0000	-0,9
202,2000	-0,8
202,4000	-0,7
202,6000	-0,5
202,8000	-0,4
203,0000	-0,4
203,2000	-0,3
203,4000	-0,2
203,6000	-0,2
203,8000	-0,1
204,0000	-0,1
204,2000	0,0
204,4000	0,0
204,6000	0,1
204,8000	0,1
205,0000	0,1
205,2000	0,2
205,4000	0,2
205,6000	0,2
205,8000	0,2
206,0000	0,2
206,2000	0,2
206,4000	0,3
206,6000	0,3
206,8000	0,3
207,0000	0,3
207,2000	0,3
207,4000	0,3
207,6000	0,3
207,8000	0,3
208,0000	0,3
208,2000	0,3
208,4000	0,4
208,6000	0,4
208,8000	0,4
209,0000	0,4
209,2000	0,4
209,4000	0,4
209,6000	0,4
209,8000	0,4
210,0000	0,4
210,2000	0,4
210,4000	0,4
210,6000	0,4
210,8000	0,4
211,0000	0,4
211,2000	0,4
211,4000	0,4
211,6000	0,4
211,8000	0,4
212,0000	0,4
212,2000	0,4
212,4000	0,4
212,6000	0,4
212,8000	0,4
213,0000	0,4
213,2000	0,4
213,4000	0,4
213,6000	0,4
213,8000	0,4
214,0000	0,4
214,2000	0,4
214,4000	0,4
214,6000	0,4
214,8000	0,4
215,0000	0,4
215,2000	0,4
215,4000	0,4
215,6000	0,4
215,8000	0,4
216,0000	0,4
216,2000	0,4
216,4000	0,4
216,6000	0,4
216,8000	0,4
217,0000	0,4
217,2000	0,4
217,4000	0,4
217,6000	0,4
217,8000	0,4
218,0000	0,4
218,2000	0,4
218,4000	0,4
218,6000	0,4
218,8000	0,4
219,0000	0,4
219,2000	0,4
219,4000	0,4
219,6000	0,4
219,8000	0,4
220,0000	0,4
220,2000	0,4
220,4000	0,4
220,6000	0,4
220,8000	0,4
221,0000	0,4
221,2000	0,4
221,4000	0,4
221,6000	0,4
221,8000	0,4
222,0000	0,4
222,2000	0,4
222,4000	0,4
222,6000	0,4
222,8000	0,4
223,0000	0,4
223,2000	0,4
223,4000	0,4
223,6000	0,4
223,8000	0,4
224,0000	0,4
224,2000	0,4
224,4000	0,5
224,6000	0,5
224,8000	0,5
225,0000	0,5
225,2000	0,5
225,4000	0,5
225,6000	0,5
225,8000	0,5
226,0000	0,5
226,2000	0,5
226,4000	0,5
226,6000	0,5
226,8000	0,5
227,0000	0,5
227,2000	0,5
227,4000	0,5
227,6000	0,5
227,8000	0,5
228,0000	0,5
228,2000	0,5
228,4000	0,5
228,6000	0,5
228,8000	0,5
229,0000	0,5
229,2000	0,5
229,4000	0,5
229,6000	0,5
229,8000	0,5
230,0000	0,5
230,2000	0,5
230,4000	0,5
230,6000	0,5
230,8000	0,5
231,0000	0,5
231,2000	0,5
231,4000	0,5
231,6000	0,5
231,8000	0,5
232,0000	0,5
232,2000	0,5
232,4000	0,5
232,6000	0,5
232,8000	0,5
233,0000	0,5
233,2000	0,5
233,4000	0,5
233,6000	0,5
233,8000	0,5
234,0000	0,5
234,2000	0,5
234,4000	0,5
234,6000	0,5
234,8000	0,5
235,0000	0,5
235,2000	0,5
235,4000	0,5
235,6000	0,5
235,8000	0,5
236,0000	0,5
236,2000	0,5
236,4000	0,5
236,6000	0,5
236,8000	0,5
237,0000	0,5
237,2000	0,5
237,4000	0,5
237,6000	0,5
237,8000	0,5
238,0000	0,5
238,2000	0,5
238,4000	0,5
238,6000	0,5
238,8000	0,5
239,0000	0,5
239,2000	0,5
239,4000	0,5
239,6000	0,5
239,8000	0,5
240,0000	0,5
240,2000	0,5
240,4000	0,5
240,6000	0,5
240,8000	0,5
241,0000	0,5
241,2000	0,5
241,4000	0,5
241,6000	0,5
241,8000	0,5
242,0000	0,5
242,2000	0,5
242,4000	0,5
242,6000	0,5
242,8000	0,5
243,0000	0,5
243,2000	0,5
243,4000	0,5
243,6000	0,5
243,8000	0,5
244,0000	0,5
244,2000	0,5
244,4000	0,5
244,6000	0,5
244,8000	0,5
245,0000	0,5
245,2000	0,5
245,4000	0,5
245,6000	0,5
245,8000	0,5
246,0000	0,5
246,2000	0,5
246,4000	0,5
246,6000	0,5
246,8000	0,5
247,0000	0,5
247,2000	0,5
247,4000	0,5
247,6000	0,5
247,8000	0,5
248,0000	0,5
248,2000	0,5
248,4000	0,5
248,6000	0,5
248,8000	0,5
249,0000	0,5
249,2000	0,5
249,4000	0,5
249,6000	0,5
249,8000	0,5
250,0000	0,5
250,2000	0,5
250,4000	0,5
250,6000	0,5
250,8000	0,5
251,0000	0,5
251,2000	0,5
251,4000	0,5
251,6000	0,5
251,8000	0,5
252,0000	0,5
252,2000	0,5
252,4000	0,5
252,6000	0,5
252,8000	0,5
253,0000	0,5
253,2000	0,5
253,4000	0,5
253,6000	0,5
253,8000	0,5
254,0000	0,5
254,2000	0,5
254,4000	0,5
254,6000	0,5
254,8000	0,5
255,0000	0,5
255,2000	0,5
255,4000	0,5
255,6000	0,5
255,8000	0,5
256,0000	0,5
256,2000	0,5
256,4000	0,5
256,6000	0,5
256,8000	0,5
257,0000	0,5
257,2000	0,5
257,4000	0,5
257,6000	0,5
257,8000	0,5
258,0000	0,5
258,2000	0,5
258,4000	0,5
258,6000	0,5
258,8000	0,5
259,0000	0,5
259,2000	0,5
259,4000	0,5
259,6000	0,5
259,8000	0,5
260,0000	0,5
260,2000	0,5
260,4000	0,5
260,6000	0,5
260,8000	0,5
261,0000	0,5
261,2000	0,5
261,4000	0,5
261,6000	0,5
261,8000	0,5
262,0000	0,5
262,2000	0,5
262,4000	0,5
262,6000	0,5
262,8000	0,5
263,0000	0,5
263,2000	0,5
263,4000	0,5
263,6000	0,5
263,8000	0,5
264,0000	0,5
264,2000	0,5
264,4000	0,5
264,6000	0,5
264,8000	0,5
265,0000	0,5
265,2000	0,5
265,4000	0,5
265,6000	0,5
265,8000	0,5
266,0000	0,5
266,2000	0,5
266,4000	0,5
266,6000	0,5
266,8000	0,5
267,0000	0,5
267,2000	0,5
267,4000	0,5
267,6000	0,5
267,8000	0,5
268,0000	0,5
268,2000	0,5
268,4000	0,5
268,6000	0,5
268,8000	0,5
269,0000	0,5
269,2000	0,5
269,4000	0,5
269,6000	0,5
269,8000	0,5
270,0000	0,5
270,2000	0,5
270,4000	0,5
270,6000	0,5
270,8000	0,5
271,0000	0,5
271,2000	0,5
271,4000	0,5
271,6000	0,5
271,8000	0,5
272,0000	0,5
272,2000	0,5
272,4000	0,5
272,6000	0,5
272,8000	0,5
273,0000	0,5
273,2000	0,5
273,4000	0,5
273,6000	0,5
273,8000	0,5
274,0000	0,5
274,2000	0,5
274,4000	0,5
274,6000	0,5
274,8000	0,5
275,0000	0,5
275,2000	0,5
275,4000	0,5
275,6000	0,5
275,8000	0,5
276,0000	0,5
276,2000	0,5
276,4000	0,5
276,6000	0,5
276,8000	0,5
277,0000	0,5
277,2000	0,5
277,4000	0,5
277,6000	0,5
277,8000	0,5
278,0000	0,5
278,2000	0,5
278,4000	0,5
278,6000	0,5
278,8000	0,5
279,0000	0,5
279,2000	0,5
279,4000	0,5
279,6000	0,5
279,8000	0,5
280,0000	0,5
280,2000	0,5
280,4000	0,5
280,6000	0,5
280,8000	0,5
281,0000	0,5
281,2000	0,5
281,4000	0,5
281,6000	0,5
281,8000	0,5
282,0000	0,5
282,2000	0,5
282,4000	0,5
282,6000	0,5
282,8000	0,5
283,0000	0,5
283,2000	0,5
283,4000	0,5
283,6000	0,5
283,8000	0,5
284,0000	0,5
284,2000	0,5
284,4000	0,5
284,6000	0,5
284,8000	0,5
285,0000	0,5
285,2000	0,5
285,4000	0,5
285,6000	0,5
285,8000	0,5
286,0000	0,5
286,2000	0,5
286,4000	0,5
286,6000	0,5
286,8000	0,5
287,0000	0,5
287,2000	0,5
287,4000	0,5
287,6000	0,5
287,8000	0,5
288,0000	0,5
288,2000	0,5
288,4000	0,5
288,6000	0,5
288,8000	0,5
289,0000	0,5
289,2000	0,5
289,4000	0,5
289,6000	0,5
289,8000	0,5
290,0000	0,5
290,2000	0,5
290,4000	0,5
290,6000	0,5
290,8000	0,5
291,0000	0,5
291,2000	0,5
291,4000	0,5
291,6000	0,5
291,8000	0,5
292,0000	0,5
292,2000	0,5
292,4000	0,5
292,6000	0,5
292,8000	0,5
293,0000	0,5
293,2000	0,5
293,4000	0,5
293,6000	0,5
293,8000	0,5
294,0000	0,5
294,2000	0,5
294,4000	0,5
294,6000	0,5
294,8000	0,5
295,0000	0,5
295,2000	0,5
295,4000	0,5
295,6000	0,5
295,8000	0,5
296,0000	0,5
296,2000	0,5
296,4000	0,5
296,6000	0,5
296,8000	0,5
297,0000	0,5
297,2000	0,5
297,4000	0,5
297,6000	0,5
297,8000	0,5
298,0000	0,5
298,2000	0,5
298,4000	0,5
298,6000	0,5
298,8000	0,5
299,0000	0,5
299,2000	0,5
299,4000	0,5
299,6000	0,5
299,8000	0,5
300,0000	0,5
300,2000	0,5
300,4000	0,5
300,6000	0,5
300,8000	0,5
301,0000	0,5
301,2000	0,5
301,4000	0,5
301,6000	0,5
301,8000	0,5
302,0000	0,5
302,2000	0,5
302,4000	0,5
302,6000	0,5
302,8000	0,5
303,0000	0,5
303,2000	0,5
303,4000	0,5
303,6000	0,5
303,8000	0,5
304,0000	0,5
304,2000	0,5
304,4000	0,5
304,6000	0,5
304,8000	0,5
305,0000	0,5
